"Hyuga Pharmacy(株)【きらり薬局】 ","194名 薬剤師92名、介護福祉士4名、ケアマネージャー16名、正看護師1名","21〜25名","ogawa.kirari0309@gmail.com","070-1239-1653","〒816-0802福岡県春日市春日原北町2-2-1Hyuga Pharmacy(株)採用担当：小川宛TEL：070-1239-1653"
"(株)JPホールディングス（JPホールディングスグループ） ","正社員 2,397名 / アルバイト1,813名　（平成28年3月末時点 連結）","11〜15名","newsaiyou@jp-holdings.co.jp","03-6455-8036","JPホールディングスグループ　東京支社　新卒採用担当（本部）〒108-0075東京都港区港南1丁目2番70号　品川シーズンテラス5ＦTEL：03-6455-8036"
"(株)猿人 ","13名","1〜5名","accounting@ape-man.jp","03-5549-2460","〒107-0052東京都港区赤坂4-1-4　赤坂丸ビルB1TEL：03-5549-2460　田中 宛"
"フジタカベスト(株) ","215名（パート含む）","若干名",NO DATA,"049-237-7755049-237-7111","〒354-0043埼玉県入間郡三芳町竹間沢352-1フジタカベスト(株) 採用担当TEL:049-237-7755／FAX:049-237-7111"
"(株)渡辺鉄工 ","55名（2016年7月時点）","6〜10名",NO DATA,"076-465-2315","株式会社渡辺鉄工富山県富山市婦中町萩島3253番地22担当：総務部総務課Tel：076-465-2315"
"(株)タウ ","402名（2015年9月末）","16〜20名","hr@tau.co.jp","048-601-0823","〒330-6010 埼玉県さいたま市中央区新都心11-2 LAタワー10F   人事部　採用担当TEL : 048-601-0823"
"芳仲繊維(株) ","75名","1〜5名","saiyo@yoshinaka-gro.co.jp","0745-31-7777","〒636-0002　奈良県北葛城郡王寺町王寺1-2-15芳仲繊維(株)　採用担当TEL：0745-31-7777　"
"(株)スクールプルミエ【ひのき進学教室】 ","30名（2015年1月）","1〜5名","sakai@hinoki-sendai.com","022-393-8211","仙台市太白区長町南1-1-27　副都心会館3階 TEL：022-393-8211ひのき進学教室　採用担当：酒井まで"
"(株)ファクトリージャパングループ（FJG）【整体×骨盤 KA・RA・DA factory】  ","1,280名（平成27年7月末現在）","101〜200名","fjg@saiyo17.com","03-4577-8790","(株)ファクトリージャパングループ（FJG）新卒採用担当〒102-0083東京都千代田区麹町3-10-1 FJG本社ビルTEL:03-4577-8790"
"(株)ウィクレソフト・ジャパン ","135名（内女性23名）","6〜10名",NO DATA,"03-5833-7020","〒101-0032東京都千代田区岩本町2-1-18 フォロ・エム8F(株)ウィクレソフト・ジャパン　管理本部　採用担当TEL：03-5833-7020※全地域共通で東京へお問い合わせください。"
"(株)都築ソフトウェア(都築電気グループ) ","136名(男性117名、女性19名）(2015年4月1日現在)","1〜5名","saiyo-tsw@tsuzukisoft.co.jp","03-5721-2411","〒142-0061東京都品川区小山台1-20-20 都築小山台ビル総務部 中西・菊地TEL:03-5721-2411"
"社会福祉法人嘉誠会 ","222名 ※常勤職員（105名）、非常勤職員（64名）、登録ヘルパー（53名）","36〜40名","■特別養護老人ホーム　ヴァンサンク東住吉kaseikai.ty.2011@room.ocn.ne.jpデイサービスセンター　ヴァンサンクshafuku1@kaseikai.or.jp■障がい者支援施設　ヴァンサンクの郷vansanku_sato@key.ocn.ne.jp",NO DATA,"【連絡先TEL】■特別養護老人ホーム　ヴァンサンク東住吉06-6760-7011　（担当／山片（ヤマガタ））■デイサービスセンター　ヴァンサンク06-6704-2971　（担当／梶原（かじはら））■障がい者支援施設　ヴァンサンクの郷06-6609-4510　（担当／金瀬（カナセ））"
"東急リバブル(株) ","2,745名（2015.3）","101〜200名","s.tokyu-livable@mynavi.jp","03-3217-450610001800","本社／〒150-0043　東京都渋谷区道玄坂1-9-5　渋谷スクエアA人材開発部 人材採用課　長谷川・矢崎・藤巻・山下TEL:03-3217-4506（平日10:00〜18:00）"
"(株)エイブル（あすか薬局） ","40名","1〜5名","miyake＠aska-ph.co.jp","0537-72-5066","〒437-1421 静岡県掛川市大坂610-12採用担当　三宅（みやけ）TEL：0537-72-5066"
"(株)成都不動産 ","130名(2015年9月現在)","6〜10名","jinji@seito-jp.com ","06-4865-3131","〒560-0023 大阪府豊中市岡上の町3-7-1　TAOビルディング6F TEL:06-4865-3131 採用担当※ご質問などあれば、気軽にご連絡ください。"
"トヨタカローラ新茨城(株) ","309名［男性265名・女性44名］（2016年11月現在）","6〜10名","saiyou@corolla-si.co.jp","029-231-3351","〒310-0005　茨城県水戸市水府町1522-1トヨタカローラ新茨城(株)店舗支援本部　人材開発グループ　担当／川俣・田山TEL:029-231-3351"
"西精工(株) ","233名（2015年12月現在）","若干名","saiyou@nishi-seiko.co.jp","088-631-7170","〒770-0005徳島県徳島市南矢三町1丁目11-4TEL:088-631-7170総務課　井出"
"(株)伊藤工機 ","16名(2016年4月)","若干名",NO DATA,"0250-58-8425","〒959-1766新潟県五泉市番坂甲3233-3(株)伊藤工機　採用担当TEL:0250-58-8425"
"小島プレス工業(株) ","1,625名","31〜35名",NO DATA,NO DATA,"小島プレス工業(株)〒471-8588　愛知県豊田市下市場町3丁目30番地 総務部　人事課 電話：0565-34-6403担当者：松浦・松村"
"(株)長崎ケーブルメディア ","80(男性60、女性20)名","若干名","soumu@cncm.ne.jp","095-828-3906095-828-0623","(株)長崎ケーブルメディア〒850-0052長崎市筑後町5番8号採用担当　総務部採用係TEL：095-828-3906　FAX：095-828-0623"
"(株)ICSパートナーズ ","130名（ICSグループ950名）","11〜15名",NO DATA,"06-6375-8178","〒530-0011大阪市北区大深町3-1 グランフロント大阪タワーB14F(株)ICSパートナーズ　総務部宛TEL：06-6375-8178"
"オリックス・ビジネスセンター沖縄(株) ",NO DATA,"21〜25名","hr_saiyo@orix.jp","098-951-1551","【おもろまち事業所（本社）】沖縄県那覇市おもろまち1-1-12　那覇新都心センタービル3階採用担当：久貝（クガイ）TEL：098-951-1551（代表）"
"セントラルスポーツ(株)　【東証一部上場】 ","1,114名（2015年3月末）","51〜100名",NO DATA,"03-5543-1816","〒104-8255東京都中央区新川1-21-2　茅場町タワー人事部／田代（タシロ）・畑中（ハタナカ）TEL:03-5543-1816(ダイヤルイン)"
"大阪熱処理(株) ","69名(2015年3月末日現在)","若干名","oshima@onk-phnx.co.jp","0798-66-1255","〒663-8242兵庫県西宮市津門飯田町3番49号TEL：　0798-66-1255採用担当：長谷川・大島"
"(株)細山田商事 ","274名（2015年4月末現在）","16〜20名","tomita@hosoyamada.co.jp","099-251-7966","〒890-0053鹿児島市中央町35-31(株)細山田商事　採用担当宛TEL:099-251-7966"
"イオンリテール(株)（イオングループ）【薬剤師コース】 ","8万2,543【うち薬剤師1,551名】（2015年2月期）","101〜200名","ML_ayr@aeonpeople.biz","0120-12-8130","〒261-0023　千葉県千葉市美浜区中瀬1-4 イオンリテール(株)　人事部　採用グループ（薬学生担当）TEL:0120-12-8130 　（平日 9:00〜17:00） "
"三和鉄構建設(株) ","101名","1〜5名","kounoike@sanwa-group.info","0848-46-09140848-46-5485","〒729-0141　広島県尾道市高須町5267三和鉄構建設株式会社管理本部部長　鴻池 裕史(こうのいけ ひろふみ)Mail：kounoike@sanwa-group.info　　TEL：0848-46-0914　FAX：0848-46-5485"
"DSP(株)  ","130名","51〜100名","shinsotsu-saiyou2017@dsp-net.co.jp","03-6268-830903-6268-8319","【本社】 〒105-0004 東京都港区新橋2-12-16　明和ビル7階 DSP(株)　新卒採用担当宛 TEL：03-6268-8309／FAX：03-6268-8319 "
"(株)いのうえ工務店【彩ハウス】 ","28名［2014(平成26)年4月現在］","1〜5名","tomita@f-products.jp","0494-25-3458","埼玉県秩父市黒谷368-1TEL：0494-25-3458FAX：0494-25-3478      総務／冨田　亜希子"
"テクノワークス(株) ","65名（平成27年10月現在、派遣・パート除く）","1〜5名","sano@technoworks.ne.jp",NO DATA,"【採用担当】大阪店：村田（06-6121-7446）東京店：佐野（03-5634-9226）"
"(株)エリアマーケティングオフィス ","132名（平成27年5月現在） （正社員／契約社員93名・アルバイト35名）","6〜10名","jinzai@amoffice-jinji.com","0800-600-635110001700","(株)エリアマーケティングオフィス　新卒採用チーム採用専用TEL／0800-600-6351(平日10:00〜17:00)※通話無料採用専用MAIL／jinzai@amoffice-jinji.com〒567-0883　大阪府茨木市大手町1-26　アンフィニ大手町6F"
"(株)エスワイシステム ","294名（2015年8月現在）","21〜25名","chuubu.saiyou@sysystem.co.jp",NO DATA,"本社〒461-0002　愛知県名古屋市東区代官町35-16　第一富士ビル2F052-937-0201chuubu.saiyou@sysystem.co.jp東京事業所〒103-0007　東京都中央区日本橋浜町2-35-4 日本橋浜町パークビル2F03-5642-0033kantou.saiyou@sysystem.co.jp大阪事業所〒541-0053　大阪府大阪市中央区本町2-1-6　堺筋本町センタービル16F06-6261-6556kansai.saiyou@sysystem.co.jp"
"(株)バイク王＆カンパニー ","734名(2015年11月30日現在)  ","46〜50名","sinsotu@8190.co.jp","03-6803-8844","(株)バイク王＆カンパニー〒108-0022 東京都港区海岸三丁目9番15号 LOOP-X 13F採用教育グループ　採用チームTEL：03-6803-8844"
"社会福祉法人みのり【特別養護老人ホームぽぷら】 ","109名","6〜10名",NO DATA,"077-563-0030","社会福祉法人みのり(特別養護老人ホームぽぷら)〒525-0028　滋賀県草津市上笠1丁目1-22採用担当者　小澤宛TEL.077-563-0030"
"山梨県庁 ",NO DATA,"201〜300名","jinji-iin@pref.yamanashi.lg.jp","055-223-1821","〒400-8501　甲府市丸の内一丁目6-1山梨県人事委員会事務局TEL:055-223-1821FAX:055-223-1819"
"(有)かねはち ","35名","1〜5名",NO DATA,"055-952-0001","〒410-0842 沼津市蛇松町18-4 TEL:055-952-0001 "
"(株)アミック ","16名","1〜5名","info@amic1.co.jp","03-5721-6131","〒153-0051東京都目黒区上目黒2-15-14 AKビル3F(株)アミック　総務宛TEL：03-5721-6131"
"三光(株) ","233名（2016年4月1日現在）","6〜10名","m-watanabe@sankokk-net.co.jp",NO DATA,"鳥取県境港市昭和町5番地17電話番号　0859-44-5367　"
"太子食品工業(株) ","660名(2016年12月期)","若干名",NO DATA,"0179-22-2111","〒039-0141青森県三戸郡三戸町大字川守田字沖中68太子食品工業(株)採用担当：総務部　深貝TEL：0179-22-2111(代)"
"社会福祉法人 厚生館福祉会 ","309名（非常勤職員120名／2014年4月現在）","若干名","contact@kouseikan.org","044-944-545110001800","〒214-0003川崎市多摩区菅稲田堤1-11-8社会福祉法人 厚生館福祉会　事務局TEL：044-944-5451（平日10：00〜18：00受付）"
"村本建設(株) ",NO DATA,"26〜30名","saiyo2017@muramoto.co.jp","06-6772-8179","〒543-0002大阪府大阪市天王寺区上汐四丁目5-26村本建設(株)　大阪本社　　　管理統括部　人事部　採用担当　TEL:06-6772-8179"
"ベストケア(株) ","650名","46〜50名","saiyou@bestcare.jp","089-998-3080","ベストケア株式会社　本社〒790-0964愛媛県松山市中村2丁目7−33TEL：089-998-3080Mail：saiyou@bestcare.jpベストケア株式会社　東京本部 〒105-0004 東京都港区新橋3丁目5-1　サンパウロビル2FTEL :03-3539-3337Mail：saiyou@bestcare.jp "
"(株)コンピュータマインド社 ","113名(役員含む)","6〜10名","cmc-saiyo@computermind.co.jp","03-3265-602003-3265-6023","〒102-0073東京都千代田区九段北1-15-2九段坂パークビル(株)コンピュータマインド社担当:総務部　山本、川村、入江TEL:03-3265-6020　FAX:03-3265-6023"
"北信テレネックス(株) ","45名（常勤役職員）※2015年3月現在","若干名","saiyou@telnex.co.jp","076-252-3234","〒920-0844　石川県金沢市小橋町3番47号TEL：076-252-3234FAX：076-252-3983北信テレネックス(株)　採用担当　勝山"
"山京インテック(株) ","100名（男性63名・女性37名）","1〜5名","recruit-1@sankyo-it.co.jp","0265-28-5000","〒399-2563長野県飯田市時又127担当／総務部　原TEL:0265-28-5000　FAX:0265-28-5050"
"(株)ジャコム ","188名","16〜20名","jinji@jacom.co.jp","03-3354-6701","〒160-0022東京都新宿区新宿2-19-1 ビックス新宿ビル6階(株)ジャコム　人事部TEL：03-3354-6701"
"(株)T-trust ","15名","6〜10名","t-trust@saiyo-p.com","03-5730-3702","(株)T-trust（ティートラスト）〒150-0013東京都渋谷区恵比寿422-10　ebisuビル4階TEL:03-5730-3702担当　知念"
"(株)トーカイ ","正社員30名、アルバイト・パート70名　（2016年2月現在）","6〜10名","recruit@tokai-ticket.co.jp","075-341-1696","(株)トーカイ〒600-8216京都市下京区塩小路通東洞院西入ル東塩小路町544-2　ONビル3FTEL：075-341-1696（採用担当：小川　宛て）"
"(株)ハイスポット ","59名(2016年9月現在)","1〜5名","saiyou2016@hispot.co.jp","042-702-2550","〒252-0303神奈川県相模原市南区相模大野7−5−2　グリタァ相模大野1階(株)ハイスポット　採用担当TEL:042-702-2550"
"(株)未来設計 ","1,200名","16〜20名","saiyou@miraisekkei.jp","03-5733-0304","〒105-6233東京都港区愛宕2-5-1 愛宕グリーンヒルズMORIタワー33F採用部TEL：03-5733-0304"
"丹羽幸(株) ","302名／男160名・女142名（2016年4月現在）","6〜10名","jinji.ka@niwako.co.jp","052-204-1226","〒460−8628　愛知県名古屋市中区錦2-8-17総務人事課　担当／浅井TEL：052- 204-1226"
"(株)中山組 ","238名","若干名","E-mail:soumu-admin@nakayamagumi.co.jp","011-741-8168","〒065-8610北海道札幌市東区北19条東1丁目1番1号総務部　菅 ・ 安原TEL：011-741-8168E-mail:soumu-admin@nakayamagumi.co.jp"
"(株)花の大和 ","50名  （男性40名　女性10名）","1〜5名","somu@hanano-yamato.co.jp",NO DATA,"〒632-8587　奈良県天理市嘉幡町655総務部　大神・静間　0743-64-3111（代）"
"(株)グローバルマーケット ","31名（2016年5月現在）","若干名",NO DATA,"093-642-9686","〒807-0821福岡県北九州市八幡西区陣原３-２３-９採用担当TEL:093-642-9686FAX:093-642-0026"
"(株)東京日商エステム【日商エステムグループ】 ","59名","16〜20名",NO DATA,"03-3275-5457900-1800","〒105-0003東京都港区西新橋1-2-9 日比谷セントラルビル20階TEL:03-3275-5457（平日9:00-18:00）採用担当：長田（オサダ）"
"一般財団法人東北電気保安協会 ","1,452名（2016年2月時点）","6〜10名",NO DATA,"022748-0236022748-1275","〒982-0007仙台市太白区あすと長町三丁目2番36号TEL:022‐748-0236   FAX:022‐748-1275採用担当：総務本部　阿部"
"(株)ミツワ ","37名","若干名",NO DATA,"0256-98-6161","株式会社ミツワ〒959-0112 新潟県燕市熊森1345TEL：0256-98-6161採用担当　渡邉まで"
"日本赤十字社新潟県支部　長岡赤十字病院 ",NO DATA,"6〜10名","saiyou@nagaoka.jrc.or.jp","0258-28-3600","長岡赤十字病院　人事課　五十嵐TEL:0258-28-3600"
"三井食品工業(株) ","104名（正社員49名/準社員4名/パート17名/アルバイト34名、平成27年7月現在） ","1〜5名",NO DATA,"0587-77-3535","〒491-0827住所　愛知県一宮市三ツ井1丁目10番8号部署　総務部TEL:  0587-77-3535"
"社会福祉法人アストリー ","90名","11〜15名","kaori.koshiyama@astory.jp",NO DATA,"社会福祉法人アストリー〒124-0005東京都葛飾区宝町1-2-9"
"(株)バレッグス ","97名（総員134名）","1〜5名","jinji4@balleggs.co.jp ","03-5725-2532","〒152-0004東京都目黒区鷹番2-5-21 (株)バレッグス　2017新卒採用チーム TEL：03-5725-2532"
"常陸森紙業(株) ","153名（2015年3月現在）","若干名",NO DATA,"029-292-1235","〒311-3157茨城県東茨城郡茨城町小幡字板橋1025番地採用担当　荻津（おぎつ）TEL：029-292-1235"
"医療法人徳洲会  和泉市立病院 ","約450名","若干名","izumi-jinji@tokushukai.jp",NO DATA,"和泉市立病院総務課　採用担当薮井（やぶい）"
"(株)中山製鋼所 ","連結 1,097名（2015年3月31日現在） 単体　 447名（2015年3月31日現在）","若干名","jinjipost@nakayama-steel.co.jp","06-6555-3028","大阪府大阪市大正区船町1-1-66TEL:06-6555-3028人事部　谷屋（タニヤ）"
"国分プレス工業(株)  ","350名","1〜5名","・関東エリアkokubun_soumu@kokubun-press.co.jp・中部エリアa_hori@kokubun-press.co.jp","0480-48-2132","●希望勤務先により問い合わせ先が異なります。・関東エリア〒340-0121埼玉県幸手市上吉羽堤外2100-23採用担当／管理本部総務課　遠藤・中島TEL:0480-48-2132（直通）・中部エリア〒541-2302三重県津市安濃町安濃2299-1採用担当／管理課　堀TEL:059-268-2977（直通）"
"(株)アートアベニュー／オーナーズエージェント(株) ","グループ合計：97名(2016年10月現在)","若干名",NO DATA,"03-5339-0551","〒163-0818東京都新宿区西新宿2丁目4番1号　新宿NSビル18F【(株)アートアベニュー】TEL：03-5339-0551　採用担当宛※グループ共通"
"(株)ワコーコーポレーション【旧社名：和光建材工業】 ","85名（平成28年8月1日現在）","1〜5名","saiyou@wako-c.co.jp","046-228-3908","〒243-0014神奈川県厚木市旭町1-27-6　本厚木マイビル9FTEL：046-228-3908(株)ワコーコーポレーション　採用担当"
"社会福祉法人　こじか福祉会   (こじか保育園・にりんそう保育園） ","こじか保育園42名（2016年6月） にりんそう保育園32名（2016年6月）","1〜5名","【問い合わせ先のE-mailアドレスをご記入ください】※推奨項目kojika@hoiku.net","03-3937-4551","〒175-0082東京都板橋区高島平2丁目28番7号社会福祉法人　こじか福祉会　採用担当　山内TEL:03-3937-4551  "
"(株)菊水楼 ","30名（正社員）（2016年3月）","1〜5名",NO DATA,"0742-23-2001","〒630-8301奈良県奈良市高畑町1130(株)菊水楼 採用担当TEL:0742-23-2001"
"社会福祉法人紫水会 ","1,174名（内訳　男性：372名、女性：802名）パート含む","26〜30名","a-watanabe293@shisuikai.or.jp※件名に「2017新卒採用」とご記入ください。","052-309-5008","社会福祉法人紫水会〒454-0964　愛知県名古屋市中川区富永4-266TEL: 052-309-5008採用担当／法人本部事務局　渡部（ワタナベ）"
"(株)中央損保鑑定 ","158名（損害保険登録鑑定人134名）(2016年4月現在)","6〜10名","saiyou@chuson.co.jp",NO DATA,"東京都中央区京橋3丁目13番10号中島ゴールドビル3階"
"(株)日立産機システム ","2,900名（連結ベース5,750名）","51〜100名","■全国・東日本地区窓口sanki-saiyou@hitachi-ies.co.jp■西日本地区窓口sanki-saiyou-kansai@hitachi-ies.co.jp","03-4345-6091","■全国・東日本地区窓口本社　人事総務部　人事教育グループ　採用担当住所：〒101-0022　東京都千代田区神田練塀町3番地 AKSビルTEL:03-4345-6091FAX:03-4345-6916■西日本地区窓口関西支社　関西総務グループ　採用担当住所：〒660-0806　兵庫県尼崎市金楽寺町1-2-1TEL:06-4868-1250FAX:06-4868-1244"
"トナミ運輸信越(株) ","420名（2015年3月） ","1〜5名"," nagaswa@tonami.co.jp","025-379-1151","〒950-1126住所 新潟県新潟市西区北場1087-1部署 採用担当TEL:025-379-1151"
"ヤオマサ(株) ","1,200名","6〜10名",NO DATA,"0120-48-7700","ヤオマサ(株)／管理本部 採用担当〒256-0813　神奈川県小田原市前川183-13TEL：0120-48-7700（フリーダイヤル）TEL：0465-47-8000（日・祝日を除く 9：00 〜 17：30）"
"(株)エーピーアイ　コーポレーション　【三菱ケミカルホールディングスグループ】 ","513名(2015年4月1日現在)","若干名",NO DATA,"03-5217-7180","〒101-0047東京都千代田区内神田一丁目13番4号　THE KAITEKIビル業務部 人事グループ　菊池TEL:03-5217-7180FAX:03-5217-7171"
"旭建設(株) ","78名","6〜10名","f-nishida@asahikensetsu.com","043-268-7151","管理部 西田〒260-8663 千葉市 中央区 川崎町1-39TEL:043-268-7151"
"(株)ピュアホームズ ","181名（正社員91名、パート、アルバイト90名）2015年12月現在","11〜15名","kawabe@pure-homes.com","048-267-2111","株式会社ピュアホームズ　〒333-0866　埼玉県川口市芝1-14-3TEL：048-267-2111　採用担当　河辺（かわべ）"
"日本ジョイントシステム(株) ","15名","1〜5名",NO DATA,NO DATA,"採用担当電話番号：042-980-5481（直通）"
"新日本カレンダー(株) ","200名","1〜5名","recruit@nkcalendar.co.jp","06-6972-5888","新日本カレンダー(株) 採用担当〒537-0025 大阪市東成区中道3-8-11 TEL:06-6972-5888"
"(株)ヨロチョー ","正社員65名　パート・アルバイト330名","若干名","saiyou@yorocho.com","0857-30-79970857-30-7998","■鳥取支社（飲食事業部）　〒680-0911　鳥取県鳥取市千代水4丁目18番地　丸信ビル5F　TEL：0857-30-7997　　FAX：0857-30-7998　採用担当：総務部　下田真之"
"(株)モリオト ","38名","1〜5名","saito@morioto.co.jp","0896-24-2881","(株)モリオト 採用担当/斉藤〒799-0422愛媛県四国中央市中之庄町532TEL.0896-24-2881MAIL.saito@morioto.co.jp"
"(株)コーセツコンサルタント ","54名  ","若干名",NO DATA,"045-323-0136","221-0835神奈川県横浜市神奈川区鶴屋町三丁目32番地13TEL：045-323-0136FAX：045-323-0130 "
"(株)渡辺組 ","143名（2016年7月現在） ＊男性127名 女性16名","6〜10名","「E-mail」：k-ozono@k-watanabegumi.co.jp",NO DATA,"〒890-0045 鹿児島市武2-4-1 (株)渡辺組　採用担当：総務部長　大園 清仁"
"(株)パスコ 【東証一部上場】 ",NO DATA,"46〜50名","jinji@pasco.co.jp","03-5722-7602","(株)パスコ 基幹業務部 人材開発グループ  採用担当〒153-0043 東京都目黒区東山1-1-2 東山ビルフリーダイヤル：0120-213-342TEL: 03-5722-7602（直通）FAX: 03-5722-7601"
"医療法人社団 志貴野会【サンバリー医療福祉グループ】 ","402名（5施設合計）","11〜15名","keieikikaku@sunvery-group.com","0766-28-7700","〒933-0071 富山県高岡市鷲北新477経営企画室担当／野積、嶋TEL：0766-28-7700"
"(株)鹿島塾 ","25名","1〜5名","jinji@kashima-juku.co.jp","052-908-9300","〒463-0047 名古屋市北区金城町3-8-2 TEL:052-908-9300　FAX:052-911-5367 採用担当／人事部　中村聖志 "
"三協商事(株) ","90名（2015年12月現在）","若干名","masuda184@sankyosyoji.co.jp","088-653-5132088-652-6516","三協商事(株)　本社　総務課　採用担当　榊、増田〒770-8518　徳島市万代町5-8TEL:088-653-5132　　FAX:088-652-6516"
"(株)ユタックス ","180名（グループ計840名）","1〜5名","recruit@utax.co.jp","0795-23-5511","〒677-0054　兵庫県西脇市野村町201-1　TEL:0795-23-5511　管理グループ　総務／人事　蓬莱・植山"
"テクバン(株) ","596名（2016年4月現在）","51〜100名","saiyou＠techvan.co.jp","03-5418-851003-5418-3606","〒108-0014東京都港区芝5丁目33番7号　徳栄ビル本館　2階新卒採用担当者宛TEL: 03-5418-8510（新卒採用担当直通） FAX: 03-5418-3606"
"赤坂印刷(株) ","130名","若干名",NO DATA,"0834-66-0001","〒746-0105 山口県周南市馬神854-1総務部 採用担当／藤井TEL： 0834-66-0001　FAX：0834-66-0007"
"(株)角川大映スタジオ ","140名（男性98名・女性42名）※2016年12月1日現在","1〜5名","E-MAIL：studio-jinji@kd-st.co.jp",NO DATA,"(株)角川大映スタジオ　管理部　人事労務課　採用担当住　 所：〒182-0025　東京都調布市多摩川6-1-1E-MAIL：studio-jinji@kd-st.co.jp"
"東都東タクシー(株) ","274名","6〜10名","soumu@toto-motors.co.jp","03-3987-1459","〒171-0021　豊島区西池袋5-13-13東都自動車(株)総務部人事課　石田　亮TEL：03-3987-1459 ※採用窓口はグループ会社の東都自動車(株)となります。"
"(株)西日本ファーマシー ","230名（うち薬剤師85名）","26〜30名","headoffice@np-medical.com","087-861-1270087-861-3322","〒760-0005　香川県高松市宮脇町1丁目5番17号 NPビル(株)西日本ファーマシー　採用担当：横田TEL:087-861-1270　FAX:087-861-3322"
"(株)ソフィアプロモーション ","138名（2016年8月） 【男女比は4対6／実力を発揮できる環境です】","6〜10名","with@sophia-p.co.jp ","03-5798-3113","〒150-0022東京都渋谷区恵比寿南1-5-5 JR恵比寿ビル11F 採用担当 TEL：03-5798-3113"
"合名会社　明石屋菓子店 ","211名(男性:51名 女性:160名)","6〜10名","info@akashiya.co.jp","099-222-5202","〒892-0828 鹿児島市金生町4-16合名会社　明石屋菓子店　採用担当　支配人　橋口清和TEL:099-222-5202FAX:099-224-1062"
"シバセ工業(株) ","32名（男性正社員10名、女性正社員12名、女性パート社員10名／2015年12月現在）","若干名","isoda@shibase.co.jp","0865-44-2215","〒719-0252 岡山県浅口市鴨方町六条院中3037 シバセ工業(株) TEL:0865-44-2215 担当：磯田 　　 "
"信光電通(株) ","8名","若干名",NO DATA,NO DATA,"信光電通株式会社名古屋市西区城西町82番地 代表：0568-65-6629 FAX：052-509-1139"
"社会福祉法人　報謝会 ","450名","1〜5名","hoshakai@hoshakai.com","0984-42-5001","〒889−1414 宮崎県西諸県郡高原町大字蒲牟田7348-2 TEL:0984-42-5001人事部　宮崎（ミヤザキ） "
"社会福祉法人ナザレ園 ","310名（2015年3月）","16〜20名","nazareen@nazareen.or.jp","029-296-0316","〒319-2103茨城県那珂市中里361-2社会福祉法人ナザレ園 総合事務センター　採用担当TEL:029-296-0316"
"シロキ工業(株) ","単独1,576名、連結3,647名（2015年3月末現在）","11〜15名","jinji@shiroki.co.jp","0533-84-4691","シロキ工業(株)総務部 人事教育室採用担当〒442-8501 愛知県豊川市千両町下野市場35-1 TEL：0533-84-4691"
"リスのプラスチックグループ【岐阜プラスチック工業(株)／リスパック(株)／リス(株)／リスジョイントプロダクツ(株)／リス興業(株)】 ","2,045名(グループ合計) ※男性1,719名、女性326名","21〜25名","jinji@risu.co.jp",NO DATA,"東京本部：〒101-0031　東京都千代田区東神田1丁目14番18号　リスビル 　　　　　東京採用担当岐阜本社：〒500-8721　岐阜市神田町9丁目27番地　大岐阜ビル12階　　　　　人材開発チーム採用担当　　　　　フリーダイヤル:0120-223-294（採用専用）"
"(株)メトロ【Metro Inc.】  ","442名（2015年6月末現在）","11〜15名","recruit2017@metro.co.jp","03-5484-1020","【株式会社メトロ】◆本社・田町ソフト開発センター(東京)〒108-0023東京都港区芝浦4-6-8 住友不動産田町ファーストビル9階新卒採用専用ダイヤルTEL:03-5484-1020◆沼津ソフト開発センター(静岡)〒410-0007静岡県沼津市西沢田347 メトロビル新卒採用専用ダイヤルTEL:03-5484-1020"
"(株)ファーストハンド ","52名(2016年6月)","6〜10名","info@fhtv.co.jp",NO DATA,"〒107-0052東京都港区赤坂2-15-18 西山興業赤坂ビル501(株)ファーストハンド 採用係"
"(株)佐々木冷菓 ","371人（パート含む）","6〜10名","sasaki-nnabi@sasaki-icenet.co.jp","0956-40-1500","〒857-0361長崎県北松浦郡佐々町小浦免1572-54TEL：0956-40-1500(株)佐々木冷菓担当：総務部長　田渕　博昭"
"(株)メテク【旭化成メディカル(株)100％出資会社】 ","108名（2016年２月１日現在）","若干名","saiyou.sinsotsu@medtech.co.jp","03-6272-5395","〒101-0065東京都千代田区西神田3-8-1(株)メテク　経営管理部（採用担当）TEL:03-6272-5395"
"フルハシEPO(株) ","250名（2016年1月現在）","16〜20名","当社HP採用ページから問合せができます。","052-324-9088","フルハシEPO株式会社〒460-0022名古屋市中区金山1丁目14番18号　A-PLACE金山6階TEL：052-324-9088採用担当"
"タカ食品工業(株) ","220名","1〜5名",NO DATA,"0282-27-0986","〒328-0007栃木県栃木市大塚町1720総務部　梶田・永田TEL:　0282-27-0986"
"(株)デジサーチアンドアドバタイジング【ベンチャー投資・金融・経営戦略チーム】 ","40名","6〜10名",NO DATA,"03-5422-8432","TEL. 03-5422-8432(採用担当:佐藤・横山)"
"(株)住軽日軽エンジニアリング【(株)UACJ／日本軽金属(株)　共同出資】 ",NO DATA,"6〜10名","jinji@sne.co.jp","03-5628-8510","管理部　総務人事チーム新卒採用担当TEL：03-5628-8510※大阪支店での会社説明会に参加された方でも、応募書類やお問い合わせは全て本社へお願いいたします。"
"(株)mammaciao ","20名","6〜10名",NO DATA,"045-590-5523","〒224-0021 神奈川県横浜市都筑区北山田2-5-7 TEL：045-590-5523 (株)mammaciao　採用担当 "
"ニンバリ(株) ","70名（2015年4月）","若干名",NO DATA,NO DATA,"〒620-0853 京都府福知山市長田野町2-380773-27-6301採用担当"
